id	name	description	synonyms
HP:0000403	Recurrent otitis media	Increased susceptibility to otitis media, as manifested by recurrent episodes of otitis media.	["HP:0008622","HP:0008623","HP:0008624","Frequent otitis media","Multiple episodes of otitis media","Otitis media, recurrent","Recurrent episodes of otitis media","Recurrent middle ear infection","Susceptibility to otitis media"]
HP:0032835	Neonatal seizure with bilateral symmetric automatism	Neonatal seizure with bilateral asymmetric automatism is a type of neonatal electro-clinical seizure where the electrographic event is correlated with a coordinated motor activity, typically oral, usually with impaired awarness, occurring at both sides of the body symmetrically.	[]
HP:0012730	Aglossia	Absence of the tongue owing to a developmental abnormality.	["Absence of tongue","Failure of development of tongue","Missing tongue"]
HP:0031318	Myofiber disarray	A nonparallel arrangement of cardiac myocytes.	["Myocardial fiber disarray","Myocardial fibre disarray"]
HP:0002277	Horner syndrome	An abnormality resulting from a lesion of the sympathetic nervous system characterized by a combination of unilateral ptosis, miosis, and often ipsilateral hypohidrosis and conjunctival injection.	["HP:0000596","Horner's syndrome","Oculosympathetic palsy"]
HP:0031370	Small intestinal perforation	A hole (perforation) in the wall of the small intestine.	[]
HP:0000631	Retinal arterial tortuosity	The presence of an increased number of twists and turns of the retinal artery.	["Retinal artery tortuousity"]
HP:0009702	Carpal synostosis	Synostosis (bony fusion) involving one or more bones of the carpus (scaphoid, lunate, triquetrum, trapezium, trapezoid, capitate, hamate, pisiform).	["HP:0001192","HP:0005799","Carpal bone fusion","Carpal fusion","Fused carpal bones","Fused wrist bones","Fusion of carpal bones","Synostosis involving the carpal bones"]
HP:0025527	Serpiginous cutaneous lesion	A skin lesion with a snake- or serpent-like distribution.	["Serpiginous eruption"]
HP:0032009	Infantile constant exotropia	Constant exotropia occurring before 6 months of age.; often associated with a large angle of deviation and ocular/CNS abnormalities.	["Infantile (constant) exotropia"]
HP:0012560	Decreased T3/T4 ratio	A ratio of serum triiodothyronine (T3) to thyroxine (T4) in the blood that is lower than normal.	[]
HP:0005767	1-2 toe complete cutaneous syndactyly		[]
HP:0007277	Paucity of anterior horn motor neurons		[]
HP:0011127	Perioral eczema	A type of eczema that occurs in the lips and perioral area.	["Eczema around the mouth"]
HP:0000466	Limited neck range of motion		["Limited cervical range of motion","Limited neck range of motion"]
HP:0001146	obsolete Pigmentary retinal degeneration		[]
HP:0033232	Abnormal glomerular mesangial matrix morphology	Any structural anomaly of the glomerular matrix. Mesangial cells generate and embed in their own extracellular matrix. The mesangial matrix is different in composition from the glomerular basement membrane. Its constituents are type IV collagen (but only the alpha1 and alpha2 chains); type V collagen; laminin A, B1, and B2; and considerable amounts of fibronectin, heparan sulfate and chondroitin sulfate proteoglycans, entactin, and nidogen. Furthermore, small amounts of the proteoglycans decorin and biglycan are found in the mesangial matrix.	[]
HP:0009245	Triangular shaped distal phalanx of the 5th finger	Triangular shaped distal phalanx of the 5th (little) finger. A triangular or so called delta shaped phalanx is a typical result after a bracket epiphysis of the affected phalanx.	["Triangular shaped outermost little finger bone","Triangular shaped outermost pinkie finger bone","Triangular shaped outermost pinky finger bone"]
HP:0100470	Symphalangism affecting the middle phalanx of the 3rd toe		["Fused middle bones of 3rd toe"]
HP:0031001	Minifascicle formation	A nerve fascicle or fasciculus is a small bundle of axons, enclosed by the perineurium. A minifascule refers to a group of thinly myelinated and unmyelinated axons surrounded by a delicate perineurium, and with a smaller diameter than a normal nerve fascicle.	[]
HP:0000807	Glandular hypospadias		[]
HP:0030463	Asymmetrical distribution of flash visual evoked potentials		["Crossed asymmetry of flash visual evoked potentials"]
HP:0032416	Retinal microaneurysm	A localized dilation of microvasculature formed due to disruption of the internal elastic lamina of a retinal capillary blood vessel. The lesions present as small circular, red dots having distinct margins and are no larger than a blood vessel width at the disk margin. This expansion disturbs the normal flow pattern, changing shear force and pressure along the vessel. Shear force plays a key role in promoting the differentiation and proliferation of endothelial cells.	[]
HP:0011035	Abnormal renal cortex morphology	An abnormality of the cortex of the kidney.	["Abnormality of renal cortex morphology"]
HP:0012869	Acephalic spermatozoa	Spermatozoa with very small cranial ends devoid of any nuclear material, that is, lacking a typical sperm head.	[]
HP:0009278	Ulnar deviation of the 4th finger	Displacement of the 4th finger towards the ulnar side (i.e., towards the ring finger).	["Ulnar deviation of the ring finger"]
HP:0032916	Focal aware verbal automatism seizure	A type of focal automatism seizure characterized by the production of single or repetitive words, phrases, or brief sentences at onset and during which awareness is fully retained throughout.	[]
HP:0002290	Poliosis	Circumscribed depigmentation of the hair of the head or the eyelashes.	["Patch of white hair","White patch"]
HP:0000963	Thin skin	Reduction in thickness of the skin, generally associated with a loss of suppleness and elasticity of the skin.	["HP:0001020","Thin skin"]
HP:4000027	anti-LAD-1 antibody positivity	The presence of autoantibodies (immunoglobulins) in the serum that react against LAD-1, which is the soluble 120 kDa ectodomain of BP180.	[]
HP:0100146	Absent epiphysis of the middle phalanx of the 3rd toe		["Absent end part of the middle bone of the 3rd toe"]
HP:0006957	Loss of ability to walk		["Loss of ability to walk"]
HP:0005242	Extrahepatic biliary duct atresia	Atresia in the extrahepatic bile duct.	["HP:0006553","Biliary atresia, extrahepatic"]
HP:0006520	Progressive pulmonary function impairment		[]
HP:0100492	Joint contractures involving the joints of the feet	Contractures of one ore more joints of the feet meaning chronic loss of joint motion due to structural changes in non-bony tissue.	[]
HP:0033988	Amygdala microinfarct	An infarct located in the almond-shaped body of basal nuclei anterior to the inferior horn of the lateral ventricle of the brain, within the temporal lobe that can only be observed microscopically.	[]
HP:0009450	Broad proximal phalanx of the 3rd finger	Increased width of the proximal phalanx of the 3rd finger.	["Broad innermost bone of middle finger"]
HP:0033845	Sense of impending doom	A feeling that something life-threatening or tragic is about to occur.	["Sense of doom"]
HP:0031915	Stable	This modifier can be applied to a phenotypic feature that does not vary in severity or amount over time.	[]
HP:0031332	Cardiomyocyte degeneration	Deterioration of cardiomyocyte characterized by abnormal features such as loss of myofilaments, occurrence of cellular sequestration, decreased mitochondrial sizes and cellular debris.	[]
HP:0002583	Colitis	Colitis refers to an inflammation of the colon and is often used to describe an inflammation of the large intestine (colon, cecum and rectum). Colitides may be acute and self-limited or chronic, and broadly fit into the category of digestive diseases.	[]
HP:0010787	Genital neoplasm	A tumor (abnormal growth of tissue) of the genital system.	["Genital tumor","Genital tumour"]
HP:0000746	Delusions	A false belief that is held despite evidence to the contrary.	["Delusions"]
HP:0033545	Mesangial fibrillary deposits	Extracellular mesangial aggregates composed of randomly arranged, straight, non-branching fibrils that are thicker than amyloid fibrils (average diameter about 20 nm) and are often admixed with smudgy, electron-dense material.	[]
HP:0011084	Hypocalcification of dental enamel	A form of hypomineralization of enamel characterized by reduced calcification.	["Decreased enamel calcification","Poorly calcified tooth enamel"]
HP:0002232	Patchy alopecia	Transient, non-scarring hair loss and preservation of the hair follicle located in in well-defined patches.	["HP:0002229","Alopecia areata","Patchy baldness"]
HP:0007831	Nonprogressive restrictive external ophthalmoplegia	Nonprogressive restriction of movement of the external ocular muscles such that the eyes of affected individuals are partially or completely fixed in a strabismic position. Residual eye movements are significantly limited.	["HP:0007682"]
HP:0100170	Bracket epiphysis of the distal phalanx of the 4th toe		["Bracket shaped end part of the outermost bone of the 4th toe"]
HP:0003552	Muscle stiffness	A condition in which muscles cannot be moved quickly without accompanying pain or spasm.	["HP:0009014"]
HP:0500133	Hypotyrosinemia	An decreased concentration of tyrosine in the blood.	["Decreased tyrosine in blood","Low blood tyrosine concentration"]
HP:0005871	Metaphyseal chondrodysplasia	An abnormality of skeletal development characterized by a disturbance of the metaphysis and its histological structure with relatively normal epiphyses and vertebrae.	["HP:0006377"]
HP:0004451	Postauricular skin tag	A rudimentary tag of ear tissue often containing a core of cartilage and located just in back of the auricle (outer part of the ear).	["Postauricular acrochordon","Postauricular fibroepithelial polyp","Skin tag behind the ear"]
HP:0007411	Hypoplastic-absent sebaceous glands		[]
HP:0002072	Chorea	Chorea (Greek for 'dance') refers to widespread arrhythmic involuntary movements of a forcible, jerky and restless fashion. It is a random-appearing sequence of one or more discrete involuntary movements or movement fragments. Movements appear random because of variability in timing, duration or location. Each movement may have a distinct start and end. However, movements may be strung together and thus may appear to flow randomly from one muscle group to another. Chorea can involve the trunk, neck, face, tongue, and extremities.	["HP:0002397","Choreic movements","Choreiform movements"]
HP:0006055	Ulnar deviated club hands		[]
HP:0410233	Increased anti-meat allergen IgE antibody level	Increased level of IgE antibody against meat, such as mammalian meat, including beef or pork, or poultry, like duck or chicken.	[]
HP:0031316	Abnormal ventricular myocardium morphology	A structural anomaly of the muscle layer of the heart wall of a cardiac ventricle.	[]
HP:0100271	Hyponasal speech	Hyponasal speech is when there is an abnormally reduced nasal airflow during speech often in a setting of nasal obstruction or congestion.	[]
HP:0004795	Hamartomatous stomach polyps	Polyp-like protrusions which are histologically hamartomas located in the stomach.	[]
HP:0003220	Abnormality of chromosome stability	A type of chromosomal aberration characterised by reduced resistance of chromosomes to change or deterioration.	["HP:0002915","HP:0008307"]
HP:0030446	Atypical pulmonary carcinoid tumor		["Atypical pulmonary carcinoid tumour"]
HP:0011185	EEG with focal epileptiform discharges	EEG discharges recorded in particular areas of a localized (focal) abnormality in cerebral electrical activity recorded along the scalp by electroencephalography (EEG).	["HP:0010840","Focal EEG Abnormality"]
HP:0100556	Hemiatrophy	Undergrowth of the limbs that affects only one side.	["HP:0005091","HP:0200051","Asymmetric limb shortening","Hemiatrophy of the body"]
HP:0010962	Extralobar sequestration	A kind of bronchopulmonary sequestration that is completely discrete from the normal lung and is surrounded by separate pleura.	[]
HP:0100259	Postaxial polydactyly	A form of polydactyly in which the extra digit or digits are localized on the side of the fifth finger or fifth toe.	["HP:0005808","Polydactyly, postaxial","Postaxial hexadactyly"]
HP:0011941	Anterior wedging of L2	An abnormality of the shape of the lumbar vertebra L2 such that it is wedge-shaped (narrow towards the front).	[]
HP:0006859	Posterior leukoencephalopathy		[]
HP:0410179	Decreased glucose-6-phosphate dehydrogenase level in blood	A decrease in the level of glucose-6-phosphate dehydrogenase in the blood.	["Decreased G6PD level in blood"]
HP:0002553	Highly arched eyebrow	Increased height of the central portion of the eyebrow, forming a crescent, semicircular, or inverted U shape.	["HP:0001584","HP:0004533","HP:0007681","HP:0007804","HP:0008505","Arched eyebrows","Broad, arched eyebrows","High, rounded eyebrows","High-arched eyebrows","Highly arched eyebrow","Thick, flared eyebrows"]
HP:0003244	Penile hypospadias	Location of the urethral opening on the inferior aspect of the penis.	[]
HP:0010640	Abnormality of the nasal cavity	Abnormality of the nasal cavity (the cavity includes and starts at the nares and reaches all the way through to the and includes the choanae, the posterior nasal apertures).	[]
HP:0033203	Brachioradialis hyperreflexia	Increased intensity of the brachioradialis reflex.	[]
HP:0006338	Malformation of mandibular premolar	An abnormality of the morphology of secondary premolar tooth.	["Malformation of lower premolar","Malformation of mandibular bicuspid"]
HP:0000006	Autosomal dominant inheritance	A mode of inheritance that is observed for traits related to a gene encoded on one of the autosomes (i.e., the human chromosomes 1-22) in which a trait manifests in heterozygotes. In the context of medical genetics, an autosomal dominant disorder is caused when a single copy of the mutant allele is present. Males and females are affected equally, and can both transmit the disorder with a risk of 50% for each child of inheriting the mutant allele.	["HP:0001415","HP:0001447","HP:0001448","HP:0001451","HP:0001455","HP:0001456","HP:0001463","Autosomal dominant"]
HP:0009960	Complete duplication of the phalanges of the 3rd finger	A complete duplication affecting one or more of the phalanges of the 3rd finger. As opposed to a partial duplication were there is still a variable degree of fusion between the duplicated bones, a complete duplication leads to two separate bones appearing side to side (radio-ulnar axis) as seen on x-rays. A duplication leading to an accesory bone appearing in the proximo-distal axis on x-rays, this is actually a different entity called a Pseudoepiphyses (see according terms) sometimes also referred to as Hyperphalangism.	["Complete duplication of middle finger bones"]
HP:0410006	Abnormality of ophthalmic artery	Abnormality of the first branch of the internal carotid artery.	["Ophthalmic artery anomaly"]
HP:0001700	Myocardial necrosis	Irreversible damage to heart tissue (myocardium) due to lack of oxygen after a heart attack (myocardial infarction).	[]
HP:0002921	Abnormality of the cerebrospinal fluid	An abnormality of the cerebrospinal fluid (CSF).	["Abnormal CSF findings","Abnormality of the CSF"]
HP:0000991	Xanthomatosis	The presence of multiple xanthomas (xanthomata) in the skin. Xanthomas are yellowish, firm, lipid-laden nodules in the skin.	["Xanthomata","Yellow bumps of fatty deposits on skin"]
HP:0100052	Small epiphyses of the 2nd toe		["Small end part of the 2nd toe bone"]
HP:0012797	Lymphatic vessel neoplasm	A benign or malignant neoplasm arising from the lymphatic vessels.	["Lymphatic vessel tumor","Lymphatic vessel tumour"]
HP:0001510	Growth delay	A deficiency or slowing down of growth pre- and postnatally.	["HP:0001434","HP:0001512","HP:0001514","HP:0001517","HP:0001532","HP:0008847","HP:0008870","HP:0008886","HP:0008893","HP:0008926","Delayed growth","Growth deficiency","Growth delay","Growth failure","Growth retardation","Poor growth","Retarded growth"]
HP:0007462	Bitot spots of the conjunctiva	Keratinization of the bulbar conjunctiva near the limbus (corneoscleral junction), resulting in a raised spot.	[]
HP:0003256	Abnormality of the coagulation cascade	An abnormality of the coagulation cascade, which is comprised of the contact activation pathway (also known as the intrinsic pathway) and the tissue factor pathway (also known as the extrinsic pathway) as well as cofactors and regulators.	["HP:0001925","Coagulopathy"]
HP:0031021	Squamous Papilloma	A benign epithelial neoplasm characterized by a papillary growth pattern and a proliferation of neoplastic squamous cells without morphologic evidence of malignancy.	[]
HP:0012656	Reduced CSF dopamine level	Decreased concentration of dopamine in the cerebrospinal fluid (CSF).	[]
HP:0010365	Symphalangism affecting the phalanges of the 3rd toe		["Fused bones of 3rd toe"]
HP:0033602	Glomerular hyaline subepithelial deposits	A type of glomerular subepithelial deposit characterized by a moderately electron-dense, generally homogenous, amorphous-appearing extracellular material located between the outer (epithelial) aspect of the glomerular basement membrane (GBM) and the visceral epithelial cell, with varying degrees of incorporation into the GBM. This feature is associated with a prominent GBM reflecting an diffuse and relativly uniform increase in thickness (subjective estimate).	[]
HP:0031297	Unroofed coronary sinus	Unroofed coronary sinus (CS) is a rare congenital cardiac anomaly in which there is partial (either focal or fenestrated) or complete absence of the roof of the CS, which results in a communication between the CS and the LA. Unroofed CS is the rarest type of atrial septal defect. It is often associated with persistent left superior vena cava (LSVC) and other forms of complex congenital heart disease, usually heterotaxia syndromes. The morphological types have been classified into 4 groups: Type I, completely unroofed with persistent LSVC; type II, completely unroofed without persistent LSVC; type III, partially unroofed mid portion; and type IV, partially unroofed terminal portion.	[]
HP:0005262	Abnormality of the synovia		[]
HP:0009435	Symphalangism of middle phalanx of 3rd finger	Fusion of the middle phalanx of the 3rd finger with another bone.	["Fused middle bone of middle finger"]
HP:0030437	Anal canal neoplasm		["Anal canal tumor","Anal canal tumour"]
HP:0031772	Abnormal posterior circulating artery morphology	Any structural anomaly of the posterior circulating artery (PCOM).	[]
HP:0001760	Abnormal foot morphology	An abnormality of the skeleton of foot.	["HP:0010216","HP:0010611","Abnormal feet structure","Abnormality of the feet","Abnormality of the foot","Foot deformities","Foot deformity"]
HP:0006619	Anterior rib punctate calcifications	Deposition of calcium salts in point-like foci within the anterior portion of one or more ribs.	[]
HP:0008491	Premature anterior fontanel closure	Early closure (ossification) of the anterior fontanelle, which generally undergoes closure around the 18th month of life.	[]
HP:0006121	Acral ulceration	A type of digital ulcer that manifests as an open sore on the surface of the skin at the tip of a finger or toe.	["HP:0001226","HP:0001862","HP:0005040"]
HP:0007942	Internal ophthalmoplegia	Paralysis of the iris and ciliary apparatus.	[]
HP:0032259	Chronic tinea infection	The term tinea means fungal infection, whereas dermatophyte refers to the fungal organisms that cause tinea. This term refers to a tinea infection that is chronic or recalcitrant to treatment and may be reflective of an immune defect.	[]
HP:0025420	Diffuse alveolar hemorrhage	A type of of pulmonary hemorrhage that originates from the pulmonary microcirculation, including the alveolar capillaries, arterioles, and venules. It presents with hemoptysis, anemia, diffuse lung infiltration, and acute respiratory failure. The diagnosis is confirmed by the observation of the accumulation of red blood cells, fibrin, or hemosiderin-laden macrophage in the alveolar space on pathologic biopsy. Hemosiderin, a product of hemoglobin degradation, appears at least 48-72 hours after bleeding and is helpful in distinguishing diffuse alveolar hemorrhage from surgical trauma. Mild interstitial thickening, organizing pneumonia, or diffuse alveolar damage can also be seen.	["Diffuse alveolar haemorrhage"]
HP:0031887	Abnormal chylomicron concentration	Any deviation from the normal circulating concentration of chylomicrons.	[]
HP:0030417	Squamous cell carcinoma of the vulva	A cancer that originates in the squamous cells that line the surface of the vulva.	["Vulval squamous cell carcinoma"]
HP:0002841	Recurrent fungal infections	Increased susceptibility to fungal infections, as manifested by multiple episodes of fungal infection.	["HP:0005350","HP:0005380","HP:0005388","Recurrent fungal infections"]
HP:0009889	Localized hirsutism	Abnormally increased hair growth with a localized distribution.	["Localised abnormal hair growth","Localised hirsutism","Localized abnormal hair growth"]
HP:0000072	Hydroureter	The distention of the ureter with urine.	["HP:0006003","Dilated ureter","Megaureter","Swelling of ureter","Ureteral dilatation","Wide ureter"]
HP:0003387	Decreased number of large peripheral myelinated nerve fibers	A reduced number of large myelinated nerve fibers.	["HP:0006868","HP:0007031","HP:0007315","Decreased number of large peripheral myelinated nerve fibres","Depletion of large myelinated fibers","Depletion of large myelinated fibres","Loss of large myelinated fibers","Loss of large myelinated fibres","Loss of larger myelinated nerve fibers","Loss of larger myelinated nerve fibres"]
HP:0005593	Macular hypopigmented whorls, streaks, and patches		[]
HP:0031480	Abnormal mitral valve leaflet morphology	Any structural anomaly of the leaflets (also known as cusps) of the mitral valve.	[]
HP:0034157	Anti-beta-2-Glycoprotein I IgM antibody positivity	Presence of IgM antibodies against beta 2 glycoprotein I in the circulation. Beta-2 glycoprotein I (beta2GPI) is the principal target of autoantibodies in the antiphospholipid syndrome.	["Anti-beta2GPI IgM antibody positivity"]
HP:0033013	Abnormal salivary cortisol level	Any deviation from the normal concentration of cortisol in saliva.	[]
HP:0010899	Abnormal circulating aspartate family amino acid concentration	Any deviation from the normal concentration of an aspartate family amino acid in the blood circulation.	[]
HP:0009724	Subungual fibromas	The presence of fibromata beneath finger or toenails.	[]
HP:0005520	Chronic disseminated intravascular coagulation	A chronic form of disseminated intravascular coagulation in which a persistent weak or intermittent activating stimulus is present and destruction and production of coagulation factors and platelets are balanced.	["Chronic consumption coagulopathy","Compensated disseminated intravascular coagulation"]
HP:0008978	Necrotizing myopathy		[]
HP:0001067	Neurofibromas	The presence of multiple cutaneous neurofibromas.	["HP:0006746","HP:0007386","HP:0007612","Neurofibromata","Neurofibromatosis"]
HP:0100210	Small epiphysis of the distal phalanx of the 5th toe		["Small end part of the outermost bone of the little toe","Small end part of the outermost bone of the pinkie toe","Small end part of the outermost bone of the pinky toe"]
HP:0010114	Bracket epiphyses of the hallux		["Bracket shaped end part of big toe bone"]
HP:0010526	Dysgraphia	A writing disability in the absence of motor or sensory deficits of the upper extremities, resulting in an impairment in the ability to write regardless of the ability to read and not due to intellectual impairment.	[]
HP:0034055	Anti-side-chain cleavage enzyme antibody positivity	The presence of autoantibodies (immunoglobulins) in the serum that react against cytochrome P450 cholesterol side-chain cleavage enzyme (P450scc), which is encoded by CYP11A1 cytochrome P450 family 11 subfamily A member 1 (Gene ID:1583).	["Anti-P450scc"]
HP:0031645	Saccular abdominal aortic aneurysm	An eccentric abnormal localized widening (dilatation) of the abdominal aorta that involves only a portion of the circumference of the vessel wall.	[]
HP:0031269	Abnormal CD25 upregulation upon TCR activation	Any abnormality in the upregulation of CD25 on T cells after activation via the T cell receptor (TCR). CD25 is the alpha chain of the IL2 receptor. Ligation of the T cell antigen receptor leads to the induction of CD25 expression.	[]
HP:0031633	Isolation of the left subclavian artery	The loss of continuity between the left subclavian artery and the aorta, with persistent connection to the homolateral pulmonary artery through the patent (PDA) or nonpatent ductus arteriosus.	[]
HP:0025186	Marcus Gunn jaw winking synkinesis	Unilateral ptosis with associated upper eyelid contraction and contraction of either the external or the internal pterygoid muscle. It is thought to occur because of congenital miswiring of a branch of the fifth cranial nerve into the branch of the third cranial nerve supplying the levator muscle. In Marcus Gunn jaw winking synkinesis, elevation and even retraction of the affected eyelid is triggered by chewing, suction, lateral mandible movement, smiling, sternocleidomastoid contraction, protruding tongue, Valsalva manoeuvre and even by breathing.	["Marcus Gunn jaw-winking syndrome","Pterygoid-levator synkinesis","Trigemino-oculomotor synkinesis"]
HP:0005428	Severe recurrent varicella		[]
HP:0040096	Neoplasm of the inner ear	A tumor (abnormal growth of tissue) of the inner ear.	["Inner ear tumor","Inner ear tumour"]
HP:0033784	Dentin dysplasia	This is a bundled term as dentin dysplasia is composed of short roots with pointed ends and taurodontism and intrapulpal calcifications.	[]
HP:0008821	Hypoplastic inferior ilia		[]
HP:0008694	obsolete Hypertrophic labia minora		[]
HP:0003402	Decreased miniature endplate potentials	An abnormal reduction in the amplitude of the miniature endplate potentials, i.e. the postsynaptic response to transmitter released from an individual vesicle at the neuromuscular junction.	["Decreased MEPP","Small miniature endplate currents","Small miniature endplate potentials"]
HP:0010195	Broad middle phalanges of the toes		["Broad middle bones of the toes"]
HP:0012182	Oropharyngeal squamous cell carcinoma	A squamous cell carcinoma that originates in the oropharnyx.	[]
HP:0030904	Glabellar reflex	A type of primitive reflex that is elicited by repetitive tapping on the forehead. Normal subjects usually blink in response to the first several taps, but if blinking persists, the response is abnormal and considered to be a sign of frontal release. Persistent blinking is also known as Myerson's sign.	[]
HP:0008697	Hypoplasia of the fallopian tube	Developmental hypoplasia of the fallopian tube.	["Underdeveloped fallopian tube"]
HP:0008739	Labial pseudohypertrophy		[]
HP:0002635	Type IV atherosclerotic lesion	In type IV atherosclerotic lesions a dense accumulation of extracellular lipid occupies an extensive but well-defined region of the intima. This type of extracellular lipid accumulation is known as the lipid core. A fibrous tissue increase is not a feature, and complications such as defects of the lesion surface and thrombosis are not present. The type IV lesion is also known as atheroma. Type IV is the first lesion considered advanced in this classification because of the severe intimal disorganization caused by the lipid core. The characteristic core appears to develop from an increase and the consequent confluence of the small isolated pools of extracellular lipid that characterize type III lesions. The increase in lipid is believed to result from continued insudation from the plasma. Type IV lesions, when they first appear in younger people, are found in the same locations as adaptive intimal thickenings of the eccentric type. Thus, atheroma is, at least initially, an eccentric lesion.	[]
HP:0011805	Abnormal skeletal muscle morphology	A structural abnormality of a skeletal muscle.	["HP:0003735","Abnormal muscle morphology","Abnormality of muscle morphology","Abnormally shaped muscle","Issue with muscle structure"]
HP:0004589	Dysplasia of second lumbar vertebra		[]
HP:0002339	Abnormal caudate nucleus morphology	Any structural abnormality of the caudate nucleus.	["Abnormality of the caudate nucleus"]
HP:0004264	Narrow carpal joint spaces		["HP:0004265","Decreased carpal joint angles"]
HP:0002870	Obstructive sleep apnea	A condition characterized by obstruction of the airway and by pauses in breathing during sleep occurring many times during the night. Obstructive sleep apnea is related to a relaxation of muscle tone (which normally occurs during sleep) leading to partial collapse of the soft tissues in the airway with resultant obstruction of the air flow.	[]
HP:0001308	Tongue fasciculations	Fasciculations or fibrillation affecting the tongue muscle.	["HP:0003727","Lingual fasciculations","Lingual fibrillations","Lingual twitching","Tongue fasciculation","Tongue fasciculations/fibrillations","Tongue twitching","Twitching of the tongue"]
HP:0032676	Chronic cutaneous wound	A cutaneous wound that has failed to proceed through the orderly and timely process to produce an atomic and functional integrity, or proceeded through the repair process without establishing a sustained anatomic and functional result.	["Chronic nonhealing cutaneous wound"]
HP:0030457	Abnormal amplitude of pattern onset/offset visual evoked potentials		["Abnormal amplitude of pattern onset/offset VEP"]
HP:0009341	Ivory epiphysis of the distal phalanx of the 3rd finger	Sclerosis of the epiphysis of the distal phalanx of the 3rd finger, leading to an increased degree of radiopacity (white or ivory appearance) in X-rays.	["Increased bone density of end part of the outermost middle finger bone"]
HP:0012586	Bilateral renal atrophy	A two-sided form of atrophy of the kidney.	["Bilateral kidney degeneration"]
HP:0005517	T-cell lymphoma/leukemia	A type of T-cell lymphoma in which cancerous T-cells may present in the blood (leukemia), lymph nodes (lymphoma), skin or in multiple areas.	[]
HP:0010158	Stippling of the epiphysis of the 1st metatarsal		["Speckled calcifications in the end part of the 1st long bone of foot"]
HP:0006280	Chronic pancreatitis	A chronic form of pancreatitis.	["Chronic pancreas inflammation"]
HP:0000798	Oligospermia	Reduced count of spermatozoa in the semen, defined as a sperm count below 20 million per milliliter semen.	["Low sperm count"]
HP:0410283	Positive blood acetaminophen test	Detection of acetaminophen in the blood.	["Positive blood paracetamol test","Positive blood Tylenol test"]
HP:0032561	Microcephalic sperm head	Decreased size of the head of sperm.	["Small-head sperm"]
HP:0010879	Postnatal cystic hygroma		[]
HP:0100738	Abnormal eating behavior	Abnormal eating habit with excessive or insufficient consumption of food or any other abnormal pattern of food consumption.	["Abnormal eating behavior","Abnormal eating behaviour"]
HP:0030575	Pinhole visual acuity 0.7 LogMAR		[]
HP:0031150	Vitreomacular adhesion	Perifoveal vitreous separation with remaining vitreomacular attachment and unperturbed foveal morphologic features. It is an OCT finding that is almost always the result of normal vitreous aging, which may lead to pathologic conditions.	["VMA"]
HP:0011747	Abnormality of the anterior pituitary	An abnormality of the adenohypophysis, which is also known as the anterior lobe of the pituitary gland.	[]
HP:0100076	Triangular epiphyses of the 4th toe		["Triangular end part of the 4th toe bone"]
HP:0410350	Increased urinary fucosylated oligosaccharide	An abnormal increase in the concentrationl of small fucosylated oligosaccharides in the urine.	["Increased concentration of fucosylated oligosaccharides in urine"]
HP:0003297	Hyperlysinuria	An increased concentration of lysine in the urine.	["HP:0002158","High urine lysine levels","Lysinuria"]
HP:0031498	Mucinous gastric carcinoma	A poorly differentiated type of gastric carcinoma with a substantial amount of extracellular mucus (over 50% of tumor volume) within the tumor.	[]
HP:0025726	Type 2 congenital pulmonary airway malformation	A type of congenital pulmonary airway malformation that is characterized by multiple evenly spaced cysts (sponge-like appearance).	[]
HP:0100631	Neoplasm of the adrenal gland	A tumor (abnormal growth of tissue) of the adrenal gland.	["Adrenal neoplasia"]
HP:0033546	Mesangial microfibril deposition	Unbranched noncollagenous microfibrils within the mesangial matrix, composed of proteins not present within the glomerular basement membrane (GBM), most notably fibrillin-1, that attach to mesangial cells and GBM structural proteins.	[]
HP:0010922	Membranous cataract	A form of cataract in which the lens substance has shrunk, leaving a collapsed, flattened capsule with little or no cortex or epithelium on the lens.	[]
HP:0009778	Short thumb	Hypoplasia (congenital reduction in size) of the thumb.	["HP:0001183","HP:0001186","HP:0001589","HP:0005699","HP:0006151","HP:0009628","Hypoplastic thumb","Hypoplastic thumbs","Hypoplastic/small thumb","Short thumb","Short thumbs","Small thumbs","Thumb brachydactyly","Thumb hypoplasia"]
HP:0003869	Humeral cortical thinning		[]
HP:0012890	Posteriorly placed anus	Posterior malposition of the anus.	[]
HP:0031302	Lower extremity peripheral arterial calcification	An accumulation of calcium and phosphate in arteries with mineral deposits in the intimal or medial layer of the vessel wall of the leg.	["Lower extremity peripheral artery calcification"]
HP:0031881	Decreased tear drainage	A form of watery eye associated with obstruction of the nasolacrimal system. This may arise at the level of the punctum, the canaliculi, the sac or the nasolacrimal duct.	[]
HP:0500010	obsolete Increased cholesterol esters		[]
HP:0011049	Agenesis of primary maxillary lateral incisor	Agenesis of one or more maxillary lateral incisor, comprising the maxillary lateral primary incisor.	["Agenesis of deciduous maxillary lateral incisor","Failure of development of deciduous maxillary lateral incisor","Failure of development of primary maxillary lateral incisor"]
HP:0100364	Aplasia of the phalanges of the 5th toe		["Absent little toe bones","Absent pinkie toe bones","Absent pinky toe bones"]
HP:0007937	Reticular pigmentary degeneration	A type of retinal reticular pigmentation that forms a polygonal, netlike arrangement of hyperpigmented lines forming geometric patterns in the fundus.	["Fishnet retinal pigmentation","Honeycomb retinal degeneration"]
HP:0010092	Triangular shaped proximal phalanx of the hallux		["Triangular shaped innermost bone of big toe"]
